group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,512,1162747.0,15
cir_mgf_analytical_numerical,numeric,512,2417116.0,30
cir_mgf_analytical_numerical,numeric,512,3584272.0,45
cir_mgf_analytical_numerical,numeric,512,4781894.0,60
cir_mgf_analytical_numerical,numeric,512,5092634.0,75
cir_mgf_analytical_numerical,numeric,512,6079704.0,90
cir_mgf_analytical_numerical,numeric,512,7112910.0,105
cir_mgf_analytical_numerical,numeric,512,8112122.0,120
cir_mgf_analytical_numerical,numeric,512,9117778.0,135
cir_mgf_analytical_numerical,numeric,512,10270225.0,150
cir_mgf_analytical_numerical,numeric,512,11146289.0,165
cir_mgf_analytical_numerical,numeric,512,12205403.0,180
cir_mgf_analytical_numerical,numeric,512,13213662.0,195
cir_mgf_analytical_numerical,numeric,512,14268228.0,210
cir_mgf_analytical_numerical,numeric,512,15202300.0,225
cir_mgf_analytical_numerical,numeric,512,16233362.0,240
cir_mgf_analytical_numerical,numeric,512,17240840.0,255
cir_mgf_analytical_numerical,numeric,512,18300846.0,270
cir_mgf_analytical_numerical,numeric,512,19333080.0,285
cir_mgf_analytical_numerical,numeric,512,20258806.0,300
cir_mgf_analytical_numerical,numeric,512,21279599.0,315
cir_mgf_analytical_numerical,numeric,512,22300361.0,330
cir_mgf_analytical_numerical,numeric,512,23312208.0,345
cir_mgf_analytical_numerical,numeric,512,24315949.0,360
cir_mgf_analytical_numerical,numeric,512,25405160.0,375
cir_mgf_analytical_numerical,numeric,512,26377081.0,390
cir_mgf_analytical_numerical,numeric,512,27369201.0,405
cir_mgf_analytical_numerical,numeric,512,28401635.0,420
cir_mgf_analytical_numerical,numeric,512,29438088.0,435
cir_mgf_analytical_numerical,numeric,512,30421180.0,450
cir_mgf_analytical_numerical,numeric,512,31426064.0,465
cir_mgf_analytical_numerical,numeric,512,32528279.0,480
cir_mgf_analytical_numerical,numeric,512,33662843.0,495
cir_mgf_analytical_numerical,numeric,512,34481329.0,510
cir_mgf_analytical_numerical,numeric,512,35508033.0,525
cir_mgf_analytical_numerical,numeric,512,36552790.0,540
cir_mgf_analytical_numerical,numeric,512,37983498.0,555
cir_mgf_analytical_numerical,numeric,512,38751480.0,570
cir_mgf_analytical_numerical,numeric,512,39612435.0,585
cir_mgf_analytical_numerical,numeric,512,40519335.0,600
cir_mgf_analytical_numerical,numeric,512,41612533.0,615
cir_mgf_analytical_numerical,numeric,512,42577543.0,630
cir_mgf_analytical_numerical,numeric,512,43633440.0,645
cir_mgf_analytical_numerical,numeric,512,44629077.0,660
cir_mgf_analytical_numerical,numeric,512,45622828.0,675
cir_mgf_analytical_numerical,numeric,512,46646798.0,690
cir_mgf_analytical_numerical,numeric,512,47649647.0,705
cir_mgf_analytical_numerical,numeric,512,48640965.0,720
cir_mgf_analytical_numerical,numeric,512,49651429.0,735
cir_mgf_analytical_numerical,numeric,512,50816440.0,750
cir_mgf_analytical_numerical,numeric,512,51737618.0,765
cir_mgf_analytical_numerical,numeric,512,52708378.0,780
cir_mgf_analytical_numerical,numeric,512,53751312.0,795
cir_mgf_analytical_numerical,numeric,512,54752077.0,810
cir_mgf_analytical_numerical,numeric,512,55787728.0,825
cir_mgf_analytical_numerical,numeric,512,56857453.0,840
cir_mgf_analytical_numerical,numeric,512,57779872.0,855
cir_mgf_analytical_numerical,numeric,512,58769677.0,870
cir_mgf_analytical_numerical,numeric,512,59807020.0,885
cir_mgf_analytical_numerical,numeric,512,60830111.0,900
cir_mgf_analytical_numerical,numeric,512,61930734.0,915
cir_mgf_analytical_numerical,numeric,512,63158441.0,930
cir_mgf_analytical_numerical,numeric,512,63858788.0,945
cir_mgf_analytical_numerical,numeric,512,64965961.0,960
cir_mgf_analytical_numerical,numeric,512,66197086.0,975
cir_mgf_analytical_numerical,numeric,512,67038054.0,990
cir_mgf_analytical_numerical,numeric,512,67933723.0,1005
cir_mgf_analytical_numerical,numeric,512,69289340.0,1020
cir_mgf_analytical_numerical,numeric,512,70087608.0,1035
cir_mgf_analytical_numerical,numeric,512,71006381.0,1050
cir_mgf_analytical_numerical,numeric,512,72037072.0,1065
cir_mgf_analytical_numerical,numeric,512,73009775.0,1080
cir_mgf_analytical_numerical,numeric,512,73975055.0,1095
cir_mgf_analytical_numerical,numeric,512,75118386.0,1110
cir_mgf_analytical_numerical,numeric,512,76130532.0,1125
cir_mgf_analytical_numerical,numeric,512,77123243.0,1140
cir_mgf_analytical_numerical,numeric,512,78140199.0,1155
cir_mgf_analytical_numerical,numeric,512,79069521.0,1170
cir_mgf_analytical_numerical,numeric,512,80082830.0,1185
cir_mgf_analytical_numerical,numeric,512,81148997.0,1200
cir_mgf_analytical_numerical,numeric,512,82121460.0,1215
cir_mgf_analytical_numerical,numeric,512,83338659.0,1230
cir_mgf_analytical_numerical,numeric,512,84249046.0,1245
cir_mgf_analytical_numerical,numeric,512,85184220.0,1260
cir_mgf_analytical_numerical,numeric,512,86174054.0,1275
cir_mgf_analytical_numerical,numeric,512,87186512.0,1290
cir_mgf_analytical_numerical,numeric,512,88191926.0,1305
cir_mgf_analytical_numerical,numeric,512,89262672.0,1320
cir_mgf_analytical_numerical,numeric,512,90490271.0,1335
cir_mgf_analytical_numerical,numeric,512,91398082.0,1350
cir_mgf_analytical_numerical,numeric,512,92195248.0,1365
cir_mgf_analytical_numerical,numeric,512,93194421.0,1380
cir_mgf_analytical_numerical,numeric,512,94242745.0,1395
cir_mgf_analytical_numerical,numeric,512,95289116.0,1410
cir_mgf_analytical_numerical,numeric,512,96364440.0,1425
cir_mgf_analytical_numerical,numeric,512,97554297.0,1440
cir_mgf_analytical_numerical,numeric,512,98291542.0,1455
cir_mgf_analytical_numerical,numeric,512,99265799.0,1470
cir_mgf_analytical_numerical,numeric,512,100582152.0,1485
cir_mgf_analytical_numerical,numeric,512,101480957.0,1500
