group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,analytical,512,1042605.0,9301
cir_mgf_analytical_numerical,analytical,512,2052011.0,18602
cir_mgf_analytical_numerical,analytical,512,2951716.0,27903
cir_mgf_analytical_numerical,analytical,512,4252022.0,37204
cir_mgf_analytical_numerical,analytical,512,4764625.0,46505
cir_mgf_analytical_numerical,analytical,512,6159232.0,55806
cir_mgf_analytical_numerical,analytical,512,6965737.0,65107
cir_mgf_analytical_numerical,analytical,512,7665340.0,74408
cir_mgf_analytical_numerical,analytical,512,8760346.0,83709
cir_mgf_analytical_numerical,analytical,512,9900553.0,93010
cir_mgf_analytical_numerical,analytical,512,10750056.0,102311
cir_mgf_analytical_numerical,analytical,512,11690062.0,111612
cir_mgf_analytical_numerical,analytical,512,12607666.0,120913
cir_mgf_analytical_numerical,analytical,512,13295070.0,130214
cir_mgf_analytical_numerical,analytical,512,14437176.0,139515
cir_mgf_analytical_numerical,analytical,512,15626382.0,148816
cir_mgf_analytical_numerical,analytical,512,20263707.0,158117
cir_mgf_analytical_numerical,analytical,512,17584192.0,167418
cir_mgf_analytical_numerical,analytical,512,18338597.0,176719
cir_mgf_analytical_numerical,analytical,512,18858099.0,186020
cir_mgf_analytical_numerical,analytical,512,20048005.0,195321
cir_mgf_analytical_numerical,analytical,512,21719214.0,204622
cir_mgf_analytical_numerical,analytical,512,23041522.0,213923
cir_mgf_analytical_numerical,analytical,512,23625324.0,223224
cir_mgf_analytical_numerical,analytical,512,24874831.0,232525
cir_mgf_analytical_numerical,analytical,512,25809436.0,241826
cir_mgf_analytical_numerical,analytical,512,29192253.0,251127
cir_mgf_analytical_numerical,analytical,512,27411644.0,260428
cir_mgf_analytical_numerical,analytical,512,27160243.0,269729
cir_mgf_analytical_numerical,analytical,512,28533250.0,279030
cir_mgf_analytical_numerical,analytical,512,31113264.0,288331
cir_mgf_analytical_numerical,analytical,512,31553266.0,297632
cir_mgf_analytical_numerical,analytical,512,33475376.0,306933
cir_mgf_analytical_numerical,analytical,512,33278775.0,316234
cir_mgf_analytical_numerical,analytical,512,35102685.0,325535
cir_mgf_analytical_numerical,analytical,512,35965689.0,334836
cir_mgf_analytical_numerical,analytical,512,35180585.0,344137
cir_mgf_analytical_numerical,analytical,512,36846394.0,353438
cir_mgf_analytical_numerical,analytical,512,39452707.0,362739
cir_mgf_analytical_numerical,analytical,512,39779009.0,372040
cir_mgf_analytical_numerical,analytical,512,39610109.0,381341
cir_mgf_analytical_numerical,analytical,512,42982226.0,390642
cir_mgf_analytical_numerical,analytical,512,42271822.0,399943
cir_mgf_analytical_numerical,analytical,512,42479324.0,409244
cir_mgf_analytical_numerical,analytical,512,44776135.0,418545
cir_mgf_analytical_numerical,analytical,512,45348139.0,427846
cir_mgf_analytical_numerical,analytical,512,45458639.0,437147
cir_mgf_analytical_numerical,analytical,512,47671851.0,446448
cir_mgf_analytical_numerical,analytical,512,47672850.0,455749
cir_mgf_analytical_numerical,analytical,512,48756257.0,465050
cir_mgf_analytical_numerical,analytical,512,49125058.0,474351
cir_mgf_analytical_numerical,analytical,512,49767562.0,483652
cir_mgf_analytical_numerical,analytical,512,51295270.0,492953
cir_mgf_analytical_numerical,analytical,512,51419470.0,502254
cir_mgf_analytical_numerical,analytical,512,55380192.0,511555
cir_mgf_analytical_numerical,analytical,512,53554281.0,520856
cir_mgf_analytical_numerical,analytical,512,56749699.0,530157
cir_mgf_analytical_numerical,analytical,512,55452892.0,539458
cir_mgf_analytical_numerical,analytical,512,56000894.0,548759
cir_mgf_analytical_numerical,analytical,512,59350712.0,558060
cir_mgf_analytical_numerical,analytical,512,58860910.0,567361
cir_mgf_analytical_numerical,analytical,512,63556234.0,576662
cir_mgf_analytical_numerical,analytical,512,59716714.0,585963
cir_mgf_analytical_numerical,analytical,512,63410134.0,595264
cir_mgf_analytical_numerical,analytical,512,69790167.0,604565
cir_mgf_analytical_numerical,analytical,512,66314749.0,613866
cir_mgf_analytical_numerical,analytical,512,72813183.0,623167
cir_mgf_analytical_numerical,analytical,512,71980287.0,632468
cir_mgf_analytical_numerical,analytical,512,67679634.0,641769
cir_mgf_analytical_numerical,analytical,512,69617945.0,651070
cir_mgf_analytical_numerical,analytical,512,71640459.0,660371
cir_mgf_analytical_numerical,analytical,512,70328850.0,669672
cir_mgf_analytical_numerical,analytical,512,71417057.0,678973
cir_mgf_analytical_numerical,analytical,512,72865067.0,688274
cir_mgf_analytical_numerical,analytical,512,71482357.0,697575
cir_mgf_analytical_numerical,analytical,512,72499664.0,706876
cir_mgf_analytical_numerical,analytical,512,74561478.0,716177
cir_mgf_analytical_numerical,analytical,512,76345588.0,725478
cir_mgf_analytical_numerical,analytical,512,77404496.0,734779
cir_mgf_analytical_numerical,analytical,512,78097400.0,744080
cir_mgf_analytical_numerical,analytical,512,78667804.0,753381
cir_mgf_analytical_numerical,analytical,512,81689622.0,762682
cir_mgf_analytical_numerical,analytical,512,82695730.0,771983
cir_mgf_analytical_numerical,analytical,512,84157139.0,781284
cir_mgf_analytical_numerical,analytical,512,82820230.0,790585
cir_mgf_analytical_numerical,analytical,512,84755142.0,799886
cir_mgf_analytical_numerical,analytical,512,87305859.0,809187
cir_mgf_analytical_numerical,analytical,512,85925550.0,818488
cir_mgf_analytical_numerical,analytical,512,89697574.0,827789
cir_mgf_analytical_numerical,analytical,512,85429347.0,837090
cir_mgf_analytical_numerical,analytical,512,93702800.0,846391
cir_mgf_analytical_numerical,analytical,512,90443781.0,855692
cir_mgf_analytical_numerical,analytical,512,90277179.0,864993
cir_mgf_analytical_numerical,analytical,512,91867290.0,874294
cir_mgf_analytical_numerical,analytical,512,93529700.0,883595
cir_mgf_analytical_numerical,analytical,512,94205805.0,892896
cir_mgf_analytical_numerical,analytical,512,94774708.0,902197
cir_mgf_analytical_numerical,analytical,512,95398813.0,911498
cir_mgf_analytical_numerical,analytical,512,102728959.0,920799
cir_mgf_analytical_numerical,analytical,512,100016442.0,930100
