group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,analytical,1024,1051129.0,11390
cir_mgf_analytical_numerical,analytical,1024,1969150.0,22780
cir_mgf_analytical_numerical,analytical,1024,2964185.0,34170
cir_mgf_analytical_numerical,analytical,1024,3968067.0,45560
cir_mgf_analytical_numerical,analytical,1024,4938996.0,56950
cir_mgf_analytical_numerical,analytical,1024,5922901.0,68340
cir_mgf_analytical_numerical,analytical,1024,7695695.0,79730
cir_mgf_analytical_numerical,analytical,1024,7961510.0,91120
cir_mgf_analytical_numerical,analytical,1024,8911130.0,102510
cir_mgf_analytical_numerical,analytical,1024,9889064.0,113900
cir_mgf_analytical_numerical,analytical,1024,10853811.0,125290
cir_mgf_analytical_numerical,analytical,1024,11837435.0,136680
cir_mgf_analytical_numerical,analytical,1024,12886330.0,148070
cir_mgf_analytical_numerical,analytical,1024,13949762.0,159460
cir_mgf_analytical_numerical,analytical,1024,14897980.0,170850
cir_mgf_analytical_numerical,analytical,1024,15867878.0,182240
cir_mgf_analytical_numerical,analytical,1024,16902036.0,193630
cir_mgf_analytical_numerical,analytical,1024,17865382.0,205020
cir_mgf_analytical_numerical,analytical,1024,18782391.0,216410
cir_mgf_analytical_numerical,analytical,1024,19727592.0,227800
cir_mgf_analytical_numerical,analytical,1024,20719130.0,239190
cir_mgf_analytical_numerical,analytical,1024,21767395.0,250580
cir_mgf_analytical_numerical,analytical,1024,22773270.0,261970
cir_mgf_analytical_numerical,analytical,1024,23813028.0,273360
cir_mgf_analytical_numerical,analytical,1024,24807321.0,284750
cir_mgf_analytical_numerical,analytical,1024,25772049.0,296140
cir_mgf_analytical_numerical,analytical,1024,26733081.0,307530
cir_mgf_analytical_numerical,analytical,1024,27624744.0,318920
cir_mgf_analytical_numerical,analytical,1024,28657969.0,330310
cir_mgf_analytical_numerical,analytical,1024,29696445.0,341700
cir_mgf_analytical_numerical,analytical,1024,30638050.0,353090
cir_mgf_analytical_numerical,analytical,1024,31613738.0,364480
cir_mgf_analytical_numerical,analytical,1024,32749395.0,375870
cir_mgf_analytical_numerical,analytical,1024,33661947.0,387260
cir_mgf_analytical_numerical,analytical,1024,34565992.0,398650
cir_mgf_analytical_numerical,analytical,1024,35544757.0,410040
cir_mgf_analytical_numerical,analytical,1024,36612807.0,421430
cir_mgf_analytical_numerical,analytical,1024,37573318.0,432820
cir_mgf_analytical_numerical,analytical,1024,38498302.0,444210
cir_mgf_analytical_numerical,analytical,1024,39485451.0,455600
cir_mgf_analytical_numerical,analytical,1024,40492790.0,466990
cir_mgf_analytical_numerical,analytical,1024,41576580.0,478380
cir_mgf_analytical_numerical,analytical,1024,42440370.0,489770
cir_mgf_analytical_numerical,analytical,1024,43455392.0,501160
