group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,analytical,128,1128013.0,11421
cir_mgf_analytical_numerical,analytical,128,1971664.0,22842
cir_mgf_analytical_numerical,analytical,128,2985353.0,34263
cir_mgf_analytical_numerical,analytical,128,3983725.0,45684
cir_mgf_analytical_numerical,analytical,128,4955425.0,57105
cir_mgf_analytical_numerical,analytical,128,5947103.0,68526
cir_mgf_analytical_numerical,analytical,128,6909727.0,79947
cir_mgf_analytical_numerical,analytical,128,7923337.0,91368
cir_mgf_analytical_numerical,analytical,128,8919403.0,102789
cir_mgf_analytical_numerical,analytical,128,9875745.0,114210
cir_mgf_analytical_numerical,analytical,128,10873624.0,125631
cir_mgf_analytical_numerical,analytical,128,11890850.0,137052
cir_mgf_analytical_numerical,analytical,128,12855017.0,148473
cir_mgf_analytical_numerical,analytical,128,13886219.0,159894
cir_mgf_analytical_numerical,analytical,128,14877527.0,171315
cir_mgf_analytical_numerical,analytical,128,15807189.0,182736
cir_mgf_analytical_numerical,analytical,128,16834062.0,194157
cir_mgf_analytical_numerical,analytical,128,17789923.0,205578
cir_mgf_analytical_numerical,analytical,128,18792813.0,216999
cir_mgf_analytical_numerical,analytical,128,19924162.0,228420
cir_mgf_analytical_numerical,analytical,128,20898088.0,239841
cir_mgf_analytical_numerical,analytical,128,21751246.0,251262
cir_mgf_analytical_numerical,analytical,128,22870934.0,262683
cir_mgf_analytical_numerical,analytical,128,23819011.0,274104
cir_mgf_analytical_numerical,analytical,128,24901789.0,285525
cir_mgf_analytical_numerical,analytical,128,25734931.0,296946
cir_mgf_analytical_numerical,analytical,128,26689038.0,308367
cir_mgf_analytical_numerical,analytical,128,27677490.0,319788
cir_mgf_analytical_numerical,analytical,128,28755560.0,331209
cir_mgf_analytical_numerical,analytical,128,29731770.0,342630
cir_mgf_analytical_numerical,analytical,128,30721093.0,354051
cir_mgf_analytical_numerical,analytical,128,31668038.0,365472
cir_mgf_analytical_numerical,analytical,128,32735889.0,376893
cir_mgf_analytical_numerical,analytical,128,33644299.0,388314
cir_mgf_analytical_numerical,analytical,128,34685842.0,399735
