group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,128,1037954.0,59
cir_mgf_analytical_numerical,numeric,128,2002721.0,118
cir_mgf_analytical_numerical,numeric,128,2991985.0,177
cir_mgf_analytical_numerical,numeric,128,3996496.0,236
cir_mgf_analytical_numerical,numeric,128,5019564.0,295
cir_mgf_analytical_numerical,numeric,128,5956018.0,354
cir_mgf_analytical_numerical,numeric,128,6975046.0,413
cir_mgf_analytical_numerical,numeric,128,7984298.0,472
cir_mgf_analytical_numerical,numeric,128,8963011.0,531
cir_mgf_analytical_numerical,numeric,128,10010353.0,590
cir_mgf_analytical_numerical,numeric,128,10995780.0,649
cir_mgf_analytical_numerical,numeric,128,11977618.0,708
cir_mgf_analytical_numerical,numeric,128,13055127.0,767
cir_mgf_analytical_numerical,numeric,128,13993895.0,826
cir_mgf_analytical_numerical,numeric,128,15003116.0,885
cir_mgf_analytical_numerical,numeric,128,16007056.0,944
cir_mgf_analytical_numerical,numeric,128,16994787.0,1003
cir_mgf_analytical_numerical,numeric,128,17995271.0,1062
cir_mgf_analytical_numerical,numeric,128,18991357.0,1121
cir_mgf_analytical_numerical,numeric,128,19987003.0,1180
cir_mgf_analytical_numerical,numeric,128,21024196.0,1239
cir_mgf_analytical_numerical,numeric,128,22002759.0,1298
cir_mgf_analytical_numerical,numeric,128,22993695.0,1357
cir_mgf_analytical_numerical,numeric,128,23964263.0,1416
cir_mgf_analytical_numerical,numeric,128,24988773.0,1475
cir_mgf_analytical_numerical,numeric,128,25937600.0,1534
cir_mgf_analytical_numerical,numeric,128,26989421.0,1593
cir_mgf_analytical_numerical,numeric,128,27951373.0,1652
cir_mgf_analytical_numerical,numeric,128,28982715.0,1711
cir_mgf_analytical_numerical,numeric,128,29981315.0,1770
cir_mgf_analytical_numerical,numeric,128,30972622.0,1829
cir_mgf_analytical_numerical,numeric,128,31975952.0,1888
cir_mgf_analytical_numerical,numeric,128,32969993.0,1947
cir_mgf_analytical_numerical,numeric,128,33949790.0,2006
cir_mgf_analytical_numerical,numeric,128,34986021.0,2065
cir_mgf_analytical_numerical,numeric,128,36345908.0,2124
cir_mgf_analytical_numerical,numeric,128,37056210.0,2183
cir_mgf_analytical_numerical,numeric,128,38003253.0,2242
cir_mgf_analytical_numerical,numeric,128,38990293.0,2301
