group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,analytical,128,1050468.0,11390
cir_mgf_analytical_numerical,analytical,128,1972547.0,22780
cir_mgf_analytical_numerical,analytical,128,2964136.0,34170
cir_mgf_analytical_numerical,analytical,128,3945516.0,45560
cir_mgf_analytical_numerical,analytical,128,4934070.0,56950
cir_mgf_analytical_numerical,analytical,128,5921981.0,68340
cir_mgf_analytical_numerical,analytical,128,6906117.0,79730
cir_mgf_analytical_numerical,analytical,128,7900240.0,91120
cir_mgf_analytical_numerical,analytical,128,8921955.0,102510
cir_mgf_analytical_numerical,analytical,128,9896181.0,113900
cir_mgf_analytical_numerical,analytical,128,10879806.0,125290
cir_mgf_analytical_numerical,analytical,128,11859943.0,136680
cir_mgf_analytical_numerical,analytical,128,12872291.0,148070
cir_mgf_analytical_numerical,analytical,128,13852618.0,159460
cir_mgf_analytical_numerical,analytical,128,14889080.0,170850
cir_mgf_analytical_numerical,analytical,128,15841648.0,182240
cir_mgf_analytical_numerical,analytical,128,16788803.0,193630
cir_mgf_analytical_numerical,analytical,128,17823943.0,205020
cir_mgf_analytical_numerical,analytical,128,18812166.0,216410
cir_mgf_analytical_numerical,analytical,128,19767977.0,227800
cir_mgf_analytical_numerical,analytical,128,20718450.0,239190
cir_mgf_analytical_numerical,analytical,128,21783707.0,250580
cir_mgf_analytical_numerical,analytical,128,22733868.0,261970
cir_mgf_analytical_numerical,analytical,128,23761204.0,273360
cir_mgf_analytical_numerical,analytical,128,24695084.0,284750
cir_mgf_analytical_numerical,analytical,128,25650065.0,296140
cir_mgf_analytical_numerical,analytical,128,26844573.0,307530
cir_mgf_analytical_numerical,analytical,128,27740593.0,318920
cir_mgf_analytical_numerical,analytical,128,28662351.0,330310
cir_mgf_analytical_numerical,analytical,128,29609799.0,341700
cir_mgf_analytical_numerical,analytical,128,30634157.0,353090
cir_mgf_analytical_numerical,analytical,128,32236175.0,364480
cir_mgf_analytical_numerical,analytical,128,32628677.0,375870
cir_mgf_analytical_numerical,analytical,128,33609666.0,387260
cir_mgf_analytical_numerical,analytical,128,34531495.0,398650
cir_mgf_analytical_numerical,analytical,128,35498598.0,410040
cir_mgf_analytical_numerical,analytical,128,36592498.0,421430
cir_mgf_analytical_numerical,analytical,128,37639199.0,432820
cir_mgf_analytical_numerical,analytical,128,38524350.0,444210
cir_mgf_analytical_numerical,analytical,128,39625252.0,455600
cir_mgf_analytical_numerical,analytical,128,40615268.0,466990
cir_mgf_analytical_numerical,analytical,128,41551954.0,478380
cir_mgf_analytical_numerical,analytical,128,42544700.0,489770
cir_mgf_analytical_numerical,analytical,128,43492817.0,501160
cir_mgf_analytical_numerical,analytical,128,44545147.0,512550
