group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,256,1095001.0,30
cir_mgf_analytical_numerical,numeric,256,2039861.0,60
cir_mgf_analytical_numerical,numeric,256,3045616.0,90
cir_mgf_analytical_numerical,numeric,256,4074222.0,120
cir_mgf_analytical_numerical,numeric,256,5097458.0,150
cir_mgf_analytical_numerical,numeric,256,6091812.0,180
cir_mgf_analytical_numerical,numeric,256,7130357.0,210
cir_mgf_analytical_numerical,numeric,256,8147743.0,240
cir_mgf_analytical_numerical,numeric,256,9132558.0,270
cir_mgf_analytical_numerical,numeric,256,10229042.0,300
cir_mgf_analytical_numerical,numeric,256,11175465.0,330
cir_mgf_analytical_numerical,numeric,256,12175559.0,360
cir_mgf_analytical_numerical,numeric,256,13211108.0,390
cir_mgf_analytical_numerical,numeric,256,14218916.0,420
cir_mgf_analytical_numerical,numeric,256,15218449.0,450
cir_mgf_analytical_numerical,numeric,256,16260530.0,480
cir_mgf_analytical_numerical,numeric,256,17262168.0,510
cir_mgf_analytical_numerical,numeric,256,18257862.0,540
cir_mgf_analytical_numerical,numeric,256,19292120.0,570
cir_mgf_analytical_numerical,numeric,256,20295258.0,600
cir_mgf_analytical_numerical,numeric,256,21352280.0,630
cir_mgf_analytical_numerical,numeric,256,22430178.0,660
cir_mgf_analytical_numerical,numeric,256,23354670.0,690
cir_mgf_analytical_numerical,numeric,256,24372908.0,720
cir_mgf_analytical_numerical,numeric,256,25382539.0,750
cir_mgf_analytical_numerical,numeric,256,26402008.0,780
cir_mgf_analytical_numerical,numeric,256,27410046.0,810
cir_mgf_analytical_numerical,numeric,256,28441659.0,840
cir_mgf_analytical_numerical,numeric,256,29441282.0,870
cir_mgf_analytical_numerical,numeric,256,30526885.0,900
cir_mgf_analytical_numerical,numeric,256,31500018.0,930
cir_mgf_analytical_numerical,numeric,256,32496454.0,960
cir_mgf_analytical_numerical,numeric,256,33523708.0,990
cir_mgf_analytical_numerical,numeric,256,34517690.0,1020
cir_mgf_analytical_numerical,numeric,256,35515830.0,1050
cir_mgf_analytical_numerical,numeric,256,36555427.0,1080
cir_mgf_analytical_numerical,numeric,256,37573664.0,1110
cir_mgf_analytical_numerical,numeric,256,38597932.0,1140
cir_mgf_analytical_numerical,numeric,256,39627320.0,1170
cir_mgf_analytical_numerical,numeric,256,40624959.0,1200
cir_mgf_analytical_numerical,numeric,256,42265782.0,1230
