group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,256,1070205.0,30
cir_mgf_analytical_numerical,numeric,256,2019725.0,60
cir_mgf_analytical_numerical,numeric,256,3046679.0,90
cir_mgf_analytical_numerical,numeric,256,4060940.0,120
cir_mgf_analytical_numerical,numeric,256,5069770.0,150
cir_mgf_analytical_numerical,numeric,256,6090533.0,180
cir_mgf_analytical_numerical,numeric,256,7126343.0,210
cir_mgf_analytical_numerical,numeric,256,8143510.0,240
cir_mgf_analytical_numerical,numeric,256,9148563.0,270
cir_mgf_analytical_numerical,numeric,256,10146443.0,300
cir_mgf_analytical_numerical,numeric,256,11159210.0,330
cir_mgf_analytical_numerical,numeric,256,12163272.0,360
cir_mgf_analytical_numerical,numeric,256,13187040.0,390
cir_mgf_analytical_numerical,numeric,256,14188127.0,420
cir_mgf_analytical_numerical,numeric,256,15208228.0,450
cir_mgf_analytical_numerical,numeric,256,16218161.0,480
cir_mgf_analytical_numerical,numeric,256,17234465.0,510
cir_mgf_analytical_numerical,numeric,256,18251251.0,540
cir_mgf_analytical_numerical,numeric,256,19311166.0,570
cir_mgf_analytical_numerical,numeric,256,20291704.0,600
cir_mgf_analytical_numerical,numeric,256,21311604.0,630
cir_mgf_analytical_numerical,numeric,256,22322639.0,660
cir_mgf_analytical_numerical,numeric,256,23317103.0,690
cir_mgf_analytical_numerical,numeric,256,24353625.0,720
cir_mgf_analytical_numerical,numeric,256,25337418.0,750
cir_mgf_analytical_numerical,numeric,256,26400912.0,780
cir_mgf_analytical_numerical,numeric,256,27471968.0,810
cir_mgf_analytical_numerical,numeric,256,28677284.0,840
cir_mgf_analytical_numerical,numeric,256,29570709.0,870
cir_mgf_analytical_numerical,numeric,256,30586263.0,900
cir_mgf_analytical_numerical,numeric,256,31674942.0,930
cir_mgf_analytical_numerical,numeric,256,32610416.0,960
cir_mgf_analytical_numerical,numeric,256,33472843.0,990
cir_mgf_analytical_numerical,numeric,256,34608030.0,1020
cir_mgf_analytical_numerical,numeric,256,35724340.0,1050
cir_mgf_analytical_numerical,numeric,256,36511347.0,1080
cir_mgf_analytical_numerical,numeric,256,37536628.0,1110
cir_mgf_analytical_numerical,numeric,256,38577328.0,1140
cir_mgf_analytical_numerical,numeric,256,39643846.0,1170
cir_mgf_analytical_numerical,numeric,256,40607472.0,1200
cir_mgf_analytical_numerical,numeric,256,41598990.0,1230
