group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,512,1064294.0,15
cir_mgf_analytical_numerical,numeric,512,2041053.0,30
cir_mgf_analytical_numerical,numeric,512,3027912.0,45
cir_mgf_analytical_numerical,numeric,512,4056008.0,60
cir_mgf_analytical_numerical,numeric,512,5076500.0,75
cir_mgf_analytical_numerical,numeric,512,6079398.0,90
cir_mgf_analytical_numerical,numeric,512,7097585.0,105
cir_mgf_analytical_numerical,numeric,512,8128578.0,120
cir_mgf_analytical_numerical,numeric,512,9120956.0,135
cir_mgf_analytical_numerical,numeric,512,10166565.0,150
cir_mgf_analytical_numerical,numeric,512,11165956.0,165
cir_mgf_analytical_numerical,numeric,512,12206125.0,180
cir_mgf_analytical_numerical,numeric,512,13198945.0,195
cir_mgf_analytical_numerical,numeric,512,14207204.0,210
cir_mgf_analytical_numerical,numeric,512,15223327.0,225
cir_mgf_analytical_numerical,numeric,512,16234060.0,240
cir_mgf_analytical_numerical,numeric,512,17265883.0,255
cir_mgf_analytical_numerical,numeric,512,18244287.0,270
cir_mgf_analytical_numerical,numeric,512,19279536.0,285
cir_mgf_analytical_numerical,numeric,512,20349330.0,300
cir_mgf_analytical_numerical,numeric,512,21304549.0,315
cir_mgf_analytical_numerical,numeric,512,22331633.0,330
cir_mgf_analytical_numerical,numeric,512,23324393.0,345
cir_mgf_analytical_numerical,numeric,512,24434453.0,360
cir_mgf_analytical_numerical,numeric,512,25380825.0,375
cir_mgf_analytical_numerical,numeric,512,26379266.0,390
cir_mgf_analytical_numerical,numeric,512,27399256.0,405
cir_mgf_analytical_numerical,numeric,512,28424707.0,420
cir_mgf_analytical_numerical,numeric,512,29414922.0,435
cir_mgf_analytical_numerical,numeric,512,30444942.0,450
cir_mgf_analytical_numerical,numeric,512,31486212.0,465
cir_mgf_analytical_numerical,numeric,512,32462772.0,480
cir_mgf_analytical_numerical,numeric,512,33486419.0,495
cir_mgf_analytical_numerical,numeric,512,34478207.0,510
