group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,analytical,256,1110740.0,11393
cir_mgf_analytical_numerical,analytical,256,1990059.0,22786
cir_mgf_analytical_numerical,analytical,256,2969064.0,34179
cir_mgf_analytical_numerical,analytical,256,3952396.0,45572
cir_mgf_analytical_numerical,analytical,256,4940709.0,56965
cir_mgf_analytical_numerical,analytical,256,5917680.0,68358
cir_mgf_analytical_numerical,analytical,256,6907254.0,79751
cir_mgf_analytical_numerical,analytical,256,7890918.0,91144
cir_mgf_analytical_numerical,analytical,256,8875172.0,102537
cir_mgf_analytical_numerical,analytical,256,9878773.0,113930
cir_mgf_analytical_numerical,analytical,256,10844603.0,125323
cir_mgf_analytical_numerical,analytical,256,11836712.0,136716
cir_mgf_analytical_numerical,analytical,256,12828901.0,148109
cir_mgf_analytical_numerical,analytical,256,13806012.0,159502
cir_mgf_analytical_numerical,analytical,256,14817638.0,170895
cir_mgf_analytical_numerical,analytical,256,15789409.0,182288
cir_mgf_analytical_numerical,analytical,256,16796897.0,193681
cir_mgf_analytical_numerical,analytical,256,17757657.0,205074
cir_mgf_analytical_numerical,analytical,256,18748576.0,216467
cir_mgf_analytical_numerical,analytical,256,19810974.0,227860
cir_mgf_analytical_numerical,analytical,256,20853307.0,239253
cir_mgf_analytical_numerical,analytical,256,21744769.0,250646
cir_mgf_analytical_numerical,analytical,256,22854668.0,262039
cir_mgf_analytical_numerical,analytical,256,23872465.0,273432
cir_mgf_analytical_numerical,analytical,256,24919447.0,284825
cir_mgf_analytical_numerical,analytical,256,25767236.0,296218
cir_mgf_analytical_numerical,analytical,256,26865614.0,307611
cir_mgf_analytical_numerical,analytical,256,27873332.0,319004
cir_mgf_analytical_numerical,analytical,256,28860442.0,330397
cir_mgf_analytical_numerical,analytical,256,29866637.0,341790
cir_mgf_analytical_numerical,analytical,256,30852706.0,353183
cir_mgf_analytical_numerical,analytical,256,31860294.0,364576
cir_mgf_analytical_numerical,analytical,256,32839949.0,375969
cir_mgf_analytical_numerical,analytical,256,33739235.0,387362
cir_mgf_analytical_numerical,analytical,256,34585542.0,398755
cir_mgf_analytical_numerical,analytical,256,35665485.0,410148
