group,function,value,sample_time_nanos,iteration_count
cir_mgf_analytical_numerical,numeric,1024,1123193.0,8
cir_mgf_analytical_numerical,numeric,1024,2169905.0,16
cir_mgf_analytical_numerical,numeric,1024,3246622.0,24
cir_mgf_analytical_numerical,numeric,1024,4318310.0,32
cir_mgf_analytical_numerical,numeric,1024,5417119.0,40
cir_mgf_analytical_numerical,numeric,1024,6497172.0,48
cir_mgf_analytical_numerical,numeric,1024,7559272.0,56
cir_mgf_analytical_numerical,numeric,1024,8642411.0,64
cir_mgf_analytical_numerical,numeric,1024,9723867.0,72
cir_mgf_analytical_numerical,numeric,1024,10817316.0,80
cir_mgf_analytical_numerical,numeric,1024,11893271.0,88
cir_mgf_analytical_numerical,numeric,1024,12968205.0,96
cir_mgf_analytical_numerical,numeric,1024,14163654.0,104
cir_mgf_analytical_numerical,numeric,1024,15154691.0,112
cir_mgf_analytical_numerical,numeric,1024,16209718.0,120
cir_mgf_analytical_numerical,numeric,1024,17368969.0,128
cir_mgf_analytical_numerical,numeric,1024,18554109.0,136
cir_mgf_analytical_numerical,numeric,1024,19505682.0,144
cir_mgf_analytical_numerical,numeric,1024,20704026.0,152
cir_mgf_analytical_numerical,numeric,1024,21633649.0,160
cir_mgf_analytical_numerical,numeric,1024,22721647.0,168
cir_mgf_analytical_numerical,numeric,1024,23883052.0,176
cir_mgf_analytical_numerical,numeric,1024,24991469.0,184
cir_mgf_analytical_numerical,numeric,1024,25969322.0,192
cir_mgf_analytical_numerical,numeric,1024,27128843.0,200
cir_mgf_analytical_numerical,numeric,1024,28193909.0,208
cir_mgf_analytical_numerical,numeric,1024,29312835.0,216
cir_mgf_analytical_numerical,numeric,1024,30276421.0,224
cir_mgf_analytical_numerical,numeric,1024,31357917.0,232
cir_mgf_analytical_numerical,numeric,1024,32950876.0,240
cir_mgf_analytical_numerical,numeric,1024,33571233.0,248
cir_mgf_analytical_numerical,numeric,1024,34601303.0,256
cir_mgf_analytical_numerical,numeric,1024,35759853.0,264
cir_mgf_analytical_numerical,numeric,1024,36876154.0,272
cir_mgf_analytical_numerical,numeric,1024,37865288.0,280
cir_mgf_analytical_numerical,numeric,1024,38992880.0,288
cir_mgf_analytical_numerical,numeric,1024,39989007.0,296
cir_mgf_analytical_numerical,numeric,1024,41154169.0,304
cir_mgf_analytical_numerical,numeric,1024,42166876.0,312
cir_mgf_analytical_numerical,numeric,1024,43344212.0,320
cir_mgf_analytical_numerical,numeric,1024,44531515.0,328
cir_mgf_analytical_numerical,numeric,1024,45519046.0,336
cir_mgf_analytical_numerical,numeric,1024,46635347.0,344
cir_mgf_analytical_numerical,numeric,1024,47742341.0,352
cir_mgf_analytical_numerical,numeric,1024,48689165.0,360
cir_mgf_analytical_numerical,numeric,1024,49744894.0,368
cir_mgf_analytical_numerical,numeric,1024,50809859.0,376
cir_mgf_analytical_numerical,numeric,1024,51945937.0,384
cir_mgf_analytical_numerical,numeric,1024,53304530.0,392
cir_mgf_analytical_numerical,numeric,1024,54083932.0,400
cir_mgf_analytical_numerical,numeric,1024,55110857.0,408
cir_mgf_analytical_numerical,numeric,1024,56268114.0,416
cir_mgf_analytical_numerical,numeric,1024,57281554.0,424
cir_mgf_analytical_numerical,numeric,1024,58661666.0,432
cir_mgf_analytical_numerical,numeric,1024,59531999.0,440
cir_mgf_analytical_numerical,numeric,1024,60730413.0,448
cir_mgf_analytical_numerical,numeric,1024,61650177.0,456
cir_mgf_analytical_numerical,numeric,1024,62746361.0,464
cir_mgf_analytical_numerical,numeric,1024,64018241.0,472
cir_mgf_analytical_numerical,numeric,1024,64955950.0,480
cir_mgf_analytical_numerical,numeric,1024,66015154.0,488
cir_mgf_analytical_numerical,numeric,1024,67253182.0,496
cir_mgf_analytical_numerical,numeric,1024,68130147.0,504
cir_mgf_analytical_numerical,numeric,1024,69183881.0,512
cir_mgf_analytical_numerical,numeric,1024,70547694.0,520
cir_mgf_analytical_numerical,numeric,1024,71621936.0,528
cir_mgf_analytical_numerical,numeric,1024,72419172.0,536
cir_mgf_analytical_numerical,numeric,1024,73573004.0,544
cir_mgf_analytical_numerical,numeric,1024,74643489.0,552
cir_mgf_analytical_numerical,numeric,1024,76250986.0,560
cir_mgf_analytical_numerical,numeric,1024,77070694.0,568
cir_mgf_analytical_numerical,numeric,1024,78010235.0,576
cir_mgf_analytical_numerical,numeric,1024,79305831.0,584
cir_mgf_analytical_numerical,numeric,1024,79991799.0,592
cir_mgf_analytical_numerical,numeric,1024,81269682.0,600
cir_mgf_analytical_numerical,numeric,1024,82444291.0,608
cir_mgf_analytical_numerical,numeric,1024,83256976.0,616
cir_mgf_analytical_numerical,numeric,1024,84416658.0,624
cir_mgf_analytical_numerical,numeric,1024,85413497.0,632
cir_mgf_analytical_numerical,numeric,1024,86482289.0,640
cir_mgf_analytical_numerical,numeric,1024,87596065.0,648
cir_mgf_analytical_numerical,numeric,1024,88738915.0,656
cir_mgf_analytical_numerical,numeric,1024,90109220.0,664
cir_mgf_analytical_numerical,numeric,1024,91027872.0,672
cir_mgf_analytical_numerical,numeric,1024,92153250.0,680
cir_mgf_analytical_numerical,numeric,1024,92968279.0,688
cir_mgf_analytical_numerical,numeric,1024,94740314.0,696
cir_mgf_analytical_numerical,numeric,1024,96879811.0,704
cir_mgf_analytical_numerical,numeric,1024,96292898.0,712
cir_mgf_analytical_numerical,numeric,1024,97384863.0,720
cir_mgf_analytical_numerical,numeric,1024,98482420.0,728
cir_mgf_analytical_numerical,numeric,1024,99616944.0,736
cir_mgf_analytical_numerical,numeric,1024,100578647.0,744
cir_mgf_analytical_numerical,numeric,1024,102187726.0,752
cir_mgf_analytical_numerical,numeric,1024,102889885.0,760
cir_mgf_analytical_numerical,numeric,1024,103877646.0,768
cir_mgf_analytical_numerical,numeric,1024,104926652.0,776
cir_mgf_analytical_numerical,numeric,1024,106278342.0,784
cir_mgf_analytical_numerical,numeric,1024,107205511.0,792
cir_mgf_analytical_numerical,numeric,1024,108775538.0,800
